30.0427,2,2021-12-30T16:01:56.437+01:00,5581,101.57,2
50.0639,92,2021-11-13T14:31:52.011+01:00,4282,22.25,2
30.0431,79,2021-12-01T09:33:31.822+01:00,2156,26.23,1
50.0617,94,2021-12-24T10:35:47.257+01:00,3287,70.49,1
90.4006,7,2021-12-28T14:13:28.701+01:00,18,41.15,1
30.0431,4,2021-11-19T09:55:18.137+01:00,4270,20.61,3
30.1848,63,2021-12-17T15:10:50.210+01:00,923,12.89,1
50.0634,96,2021-12-07T10:42:14.902+01:00,1569,54.52,1
30.0431,79,2021-12-06T15:55:07.824+01:00,2233,31.81,3
30.0427,2,2021-11-26T17:08:59.610+01:00,9934,10.46,1
10.0028,1,2021-12-02T16:52:09.935+01:00,2743,5.89,1
30.1853,79,2021-09-23T08:30:41.918+02:00,3249,-18.7,1
30.0708,3,2021-12-16T14:52:58.159+01:00,5397,138.81,8
50.0645,65,2021-12-24T17:44:37.188+01:00,9423,20.38,1
30.0378,3,2021-12-08T10:23:57.508+01:00,2236,90.48,1
30.0572,65,2021-11-18T09:12:33.557+01:00,7433,54.76,1
30.0572,65,2021-11-22T09:30:40.831+01:00,7753,21.3,1
30.0708,1,2021-12-23T10:01:36.567+01:00,7281,86.83,1
30.1848,63,2021-12-15T14:28:24.261+01:00,723,41.49,1
50.0667,92,2021-12-31T13:00:07.953+01:00,8214,44.25,1
50.0667,92,2021-12-31T14:48:19.654+01:00,8252,86.34,2
30.0427,2,2021-12-04T15:37:02.896+01:00,1376,-8.29,2
10.1354,1,2021-12-06T13:42:31.419+01:00,6056,10.93,1
50.0645,67,2021-11-12T18:07:52.774+01:00,1421,37.07,1
30.0427,4,2021-11-20T13:20:18.118+01:00,2777,19.53,1
40.0121,63,2021-12-31T14:01:11.459+01:00,6456,49.74,1
30.1797,3,2021-12-17T13:27:11.764+01:00,1881,67.07,2
30.0378,63,2021-11-22T09:00:14.425+01:00,1126,8.5,1
50.0659,67,2021-11-17T17:55:36.867+01:00,8234,22.91,1
50.0639,94,2021-12-03T10:08:28.150+01:00,8990,38.98,1
30.1797,1,2021-12-27T10:28:49.782+01:00,7006,49.75,2
40.0169,1,2021-10-07T10:51:15.597+02:00,6437,9.96,2
40.0001,91,2021-12-26T12:34:55.586+01:00,9792,35.34,1
30.0378,3,2021-12-02T16:05:47.431+01:00,1134,24.27,3
50.0624,65,2021-12-21T11:41:45.655+01:00,782,149.69,1
10.0028,1,2021-11-26T18:23:04.488+01:00,1262,1.21,3
